R-C
f	тву	юву
2630	0.187	0.29
2631	0.187	0.29
2632	0.187	0.289
2633	0.187	0.289
2634	0.187	0.289
2635	0.187	0.289
2636	0.187	0.289
2637	0.187	0.289
2638	0.187	0.289
2639	0.186	0.289
2640	0.186	0.289
2641	0.186	0.289
2642	0.186	0.288
2643	0.186	0.288
2644	0.186	0.288
2645	0.186	0.288
2646	0.186	0.288
2647	0.186	0.288
2648	0.186	0.288
2649	0.186	0.288
2650	0.186	0.288
2651	0.186	0.288
2652	0.186	0.287
2653	0.186	0.287
2654	0.185	0.287
2655	0.185	0.287
2656	0.185	0.287
2657	0.185	0.287
2658	0.185	0.287
2659	0.185	0.287
2660	0.185	0.287
2661	0.185	0.287
2662	0.185	0.286
2663	0.185	0.286
2664	0.185	0.286
2665	0.185	0.286
2666	0.185	0.286
2667	0.185	0.286
2668	0.185	0.286
2669	0.184	0.286
2670	0.184	0.286
2671	0.184	0.286
2672	0.184	0.285
2673	0.184	0.285
2674	0.184	0.285
2675	0.184	0.285
2676	0.184	0.285
2677	0.184	0.285
2678	0.184	0.285
2679	0.184	0.285
2680	0.184	0.285
2681	0.184	0.285
2682	0.184	0.284
2683	0.184	0.284
2684	0.183	0.284
2685	0.183	0.284
2686	0.183	0.284
2687	0.183	0.284
2688	0.183	0.284
2689	0.183	0.284
2690	0.183	0.284
2691	0.183	0.284
2692	0.183	0.283
2693	0.183	0.283
2694	0.183	0.283
2695	0.183	0.283
2696	0.183	0.283
2697	0.183	0.283
2698	0.183	0.283
2699	0.183	0.283
2700	0.182	0.283
2701	0.182	0.283
2702	0.182	0.283
2703	0.182	0.282
2704	0.182	0.282
2705	0.182	0.282
2706	0.182	0.282
2707	0.182	0.282
2708	0.182	0.282
2709	0.182	0.282
2710	0.182	0.282
2711	0.182	0.282
2712	0.182	0.282
2713	0.182	0.281
2714	0.182	0.281
2715	0.182	0.281
2716	0.181	0.281
2717	0.181	0.281
2718	0.181	0.281
2719	0.181	0.281
2720	0.181	0.281
2721	0.181	0.281
2722	0.181	0.281
2723	0.181	0.281
2724	0.181	0.28
2725	0.181	0.28
2726	0.181	0.28
2727	0.181	0.28
2728	0.181	0.28
2729	0.181	0.28
2730	0.181	0.28
2731	0.181	0.28
2732	0.18	0.28
2733	0.18	0.28
2734	0.18	0.279
2735	0.18	0.279
2736	0.18	0.279
2737	0.18	0.279
2738	0.18	0.279
2739	0.18	0.279
2740	0.18	0.279
2741	0.18	0.279
2742	0.18	0.279
2743	0.18	0.279
2744	0.18	0.279
2745	0.18	0.278
2746	0.18	0.278
2747	0.18	0.278
2748	0.179	0.278
2749	0.179	0.278
2750	0.179	0.278
2751	0.179	0.278
2752	0.179	0.278
2753	0.179	0.278
2754	0.179	0.278
2755	0.179	0.278
2756	0.179	0.277
2757	0.179	0.277
2758	0.179	0.277
2759	0.179	0.277
2760	0.179	0.277
2761	0.179	0.277
2762	0.179	0.277
2763	0.179	0.277
2764	0.178	0.277
2765	0.178	0.277
2766	0.178	0.276
2767	0.178	0.276
2768	0.178	0.276
2769	0.178	0.276
2770	0.178	0.276
2771	0.178	0.276
2772	0.178	0.276
2773	0.178	0.276
2774	0.178	0.276
2775	0.178	0.276
2776	0.178	0.276
2777	0.178	0.275
2778	0.178	0.275
2779	0.178	0.275
2780	0.177	0.275
2781	0.177	0.275
2782	0.177	0.275
2783	0.177	0.275
2784	0.177	0.275
2785	0.177	0.275
2786	0.177	0.275
2787	0.177	0.275
2788	0.177	0.274
2789	0.177	0.274
2790	0.177	0.274
2791	0.177	0.274
2792	0.177	0.274
2793	0.177	0.274
2794	0.177	0.274
2795	0.177	0.274
2796	0.177	0.274
2797	0.176	0.274
2798	0.176	0.274
2799	0.176	0.273
2800	0.176	0.273
2801	0.176	0.273
2802	0.176	0.273
2803	0.176	0.273
2804	0.176	0.273
2805	0.176	0.273
2806	0.176	0.273
2807	0.176	0.273
2808	0.176	0.273
2809	0.176	0.273
2810	0.176	0.272
2811	0.176	0.272
2812	0.176	0.272
2813	0.176	0.272
2814	0.175	0.272
2815	0.175	0.272
2816	0.175	0.272
2817	0.175	0.272
2818	0.175	0.272
2819	0.175	0.272
2820	0.175	0.272
2821	0.175	0.271
2822	0.175	0.271
2823	0.175	0.271
2824	0.175	0.271
2825	0.175	0.271
2826	0.175	0.271
2827	0.175	0.271
2828	0.175	0.271
2829	0.175	0.271
2830	0.175	0.271
2831	0.174	0.271
2832	0.174	0.271
2833	0.174	0.27
2834	0.174	0.27
2835	0.174	0.27
2836	0.174	0.27
2837	0.174	0.27
2838	0.174	0.27
2839	0.174	0.27
2840	0.174	0.27
2841	0.174	0.27
2842	0.174	0.27
2843	0.174	0.27
2844	0.174	0.269
2845	0.174	0.269
2846	0.174	0.269
2847	0.174	0.269
2848	0.173	0.269
2849	0.173	0.269
2850	0.173	0.269
2851	0.173	0.269
2852	0.173	0.269
2853	0.173	0.269
2854	0.173	0.269
2855	0.173	0.268
2856	0.173	0.268
2857	0.173	0.268
2858	0.173	0.268
2859	0.173	0.268
2860	0.173	0.268
2861	0.173	0.268
2862	0.173	0.268
2863	0.173	0.268
2864	0.173	0.268
2865	0.172	0.268
2866	0.172	0.268
2867	0.172	0.267
2868	0.172	0.267
2869	0.172	0.267
2870	0.172	0.267
2871	0.172	0.267
2872	0.172	0.267
2873	0.172	0.267
2874	0.172	0.267
2875	0.172	0.267
2876	0.172	0.267
2877	0.172	0.267
2878	0.172	0.267
2879	0.172	0.266
2880	0.172	0.266
2881	0.172	0.266
2882	0.172	0.266
2883	0.171	0.266
2884	0.171	0.266
2885	0.171	0.266
2886	0.171	0.266
2887	0.171	0.266
2888	0.171	0.266
2889	0.171	0.266
2890	0.171	0.265
2891	0.171	0.265
2892	0.171	0.265
2893	0.171	0.265
2894	0.171	0.265
2895	0.171	0.265
2896	0.171	0.265
2897	0.171	0.265
2898	0.171	0.265
2899	0.171	0.265
2900	0.17	0.265
2901	0.17	0.265
2902	0.17	0.264
2903	0.17	0.264
2904	0.17	0.264
2905	0.17	0.264
2906	0.17	0.264
2907	0.17	0.264
2908	0.17	0.264
2909	0.17	0.264
2910	0.17	0.264
2911	0.17	0.264
2912	0.17	0.264
2913	0.17	0.264
2914	0.17	0.263
2915	0.17	0.263
2916	0.17	0.263
2917	0.17	0.263
2918	0.169	0.263
2919	0.169	0.263
2920	0.169	0.263
2921	0.169	0.263
2922	0.169	0.263
2923	0.169	0.263
2924	0.169	0.263
2925	0.169	0.263
2926	0.169	0.262
2927	0.169	0.262
2928	0.169	0.262
2929	0.169	0.262
2930	0.169	0.262
2931	0.169	0.262
2932	0.169	0.262
2933	0.169	0.262
2934	0.169	0.262
2935	0.169	0.262
2936	0.169	0.262
2937	0.168	0.262
2938	0.168	0.261
2939	0.168	0.261
2940	0.168	0.261
2941	0.168	0.261
2942	0.168	0.261
2943	0.168	0.261
2944	0.168	0.261
2945	0.168	0.261
2946	0.168	0.261
2947	0.168	0.261
2948	0.168	0.261
2949	0.168	0.261
2950	0.168	0.26
2951	0.168	0.26
2952	0.168	0.26
2953	0.168	0.26
2954	0.168	0.26
2955	0.167	0.26
2956	0.167	0.26
2957	0.167	0.26
2958	0.167	0.26
2959	0.167	0.26
2960	0.167	0.26
2961	0.167	0.26
2962	0.167	0.259
2963	0.167	0.259
2964	0.167	0.259
2965	0.167	0.259
2966	0.167	0.259
2967	0.167	0.259
2968	0.167	0.259
2969	0.167	0.259
2970	0.167	0.259
2971	0.167	0.259
2972	0.167	0.259
2973	0.166	0.259
2974	0.166	0.258
2975	0.166	0.258
2976	0.166	0.258
2977	0.166	0.258
2978	0.166	0.258
2979	0.166	0.258
2980	0.166	0.258
2981	0.166	0.258
2982	0.166	0.258
2983	0.166	0.258
2984	0.166	0.258
2985	0.166	0.258
2986	0.166	0.258
2987	0.166	0.257
2988	0.166	0.257
2989	0.166	0.257
2990	0.166	0.257
2991	0.166	0.257
2992	0.165	0.257
2993	0.165	0.257
2994	0.165	0.257
2995	0.165	0.257
2996	0.165	0.257
2997	0.165	0.257
2998	0.165	0.257
2999	0.165	0.256
3000	0.165	0.256
3001	0.165	0.256
3002	0.165	0.256
3003	0.165	0.256
3004	0.165	0.256
3005	0.165	0.256
3006	0.165	0.256
3007	0.165	0.256
3008	0.165	0.256
3009	0.165	0.256
3010	0.165	0.256
3011	0.164	0.256
3012	0.164	0.255
3013	0.164	0.255
3014	0.164	0.255
3015	0.164	0.255
3016	0.164	0.255
3017	0.164	0.255
3018	0.164	0.255
3019	0.164	0.255
3020	0.164	0.255
3021	0.164	0.255
3022	0.164	0.255
3023	0.164	0.255
3024	0.164	0.254
3025	0.164	0.254
3026	0.164	0.254
3027	0.164	0.254
3028	0.164	0.254
3029	0.164	0.254
3030	0.164	0.254
3031	0.163	0.254
3032	0.163	0.254
3033	0.163	0.254
3034	0.163	0.254
3035	0.163	0.254
3036	0.163	0.254
3037	0.163	0.253
3038	0.163	0.253
3039	0.163	0.253
3040	0.163	0.253
3041	0.163	0.253
3042	0.163	0.253
3043	0.163	0.253
3044	0.163	0.253
3045	0.163	0.253
3046	0.163	0.253
3047	0.163	0.253
3048	0.163	0.253
3049	0.163	0.253
3050	0.162	0.252
3051	0.162	0.252
3052	0.162	0.252
3053	0.162	0.252
3054	0.162	0.252
3055	0.162	0.252
3056	0.162	0.252
3057	0.162	0.252
3058	0.162	0.252
3059	0.162	0.252
3060	0.162	0.252
3061	0.162	0.252
3062	0.162	0.252
3063	0.162	0.251
3064	0.162	0.251
3065	0.162	0.251
3066	0.162	0.251
3067	0.162	0.251
3068	0.162	0.251
3069	0.162	0.251
3070	0.161	0.251
3071	0.161	0.251
3072	0.161	0.251
3073	0.161	0.251
3074	0.161	0.251
3075	0.161	0.251
3076	0.161	0.25
3077	0.161	0.25
3078	0.161	0.25
3079	0.161	0.25
3080	0.161	0.25
3081	0.161	0.25
3082	0.161	0.25
3083	0.161	0.25
3084	0.161	0.25
3085	0.161	0.25
3086	0.161	0.25
3087	0.161	0.25
3088	0.161	0.25
3089	0.161	0.249
3090	0.16	0.249
3091	0.16	0.249
3092	0.16	0.249
3093	0.16	0.249
3094	0.16	0.249
3095	0.16	0.249
3096	0.16	0.249
3097	0.16	0.249
3098	0.16	0.249
3099	0.16	0.249
3100	0.16	0.249
3101	0.16	0.249
3102	0.16	0.248
3103	0.16	0.248
3104	0.16	0.248
3105	0.16	0.248
3106	0.16	0.248
3107	0.16	0.248
3108	0.16	0.248
3109	0.16	0.248
3110	0.159	0.248
3111	0.159	0.248
3112	0.159	0.248
3113	0.159	0.248
3114	0.159	0.248
3115	0.159	0.248
3116	0.159	0.247
3117	0.159	0.247
3118	0.159	0.247
3119	0.159	0.247
3120	0.159	0.247
3121	0.159	0.247
3122	0.159	0.247
3123	0.159	0.247
3124	0.159	0.247
3125	0.159	0.247
3126	0.159	0.247
3127	0.159	0.247
3128	0.159	0.247
3129	0.159	0.246
3130	0.158	0.246
3131	0.158	0.246
3132	0.158	0.246
3133	0.158	0.246
3134	0.158	0.246
3135	0.158	0.246
3136	0.158	0.246
3137	0.158	0.246
3138	0.158	0.246
3139	0.158	0.246
3140	0.158	0.246
3141	0.158	0.246
3142	0.158	0.246
3143	0.158	0.245
3144	0.158	0.245
3145	0.158	0.245
3146	0.158	0.245
3147	0.158	0.245
3148	0.158	0.245
3149	0.158	0.245
3150	0.158	0.245
3151	0.157	0.245
3152	0.157	0.245
3153	0.157	0.245
3154	0.157	0.245
3155	0.157	0.245
3156	0.157	0.244
3157	0.157	0.244
3158	0.157	0.244
3159	0.157	0.244
3160	0.157	0.244
3161	0.157	0.244
3162	0.157	0.244
3163	0.157	0.244
3164	0.157	0.244
3165	0.157	0.244
3166	0.157	0.244
3167	0.157	0.244
3168	0.157	0.244
3169	0.157	0.244
3170	0.157	0.243
3171	0.157	0.243
3172	0.156	0.243
3173	0.156	0.243
3174	0.156	0.243
3175	0.156	0.243
3176	0.156	0.243
3177	0.156	0.243
3178	0.156	0.243
3179	0.156	0.243
3180	0.156	0.243
3181	0.156	0.243
3182	0.156	0.243
3183	0.156	0.243
3184	0.156	0.242
3185	0.156	0.242
3186	0.156	0.242
3187	0.156	0.242
3188	0.156	0.242
3189	0.156	0.242
3190	0.156	0.242
3191	0.156	0.242
3192	0.156	0.242
3193	0.155	0.242
3194	0.155	0.242
3195	0.155	0.242
3196	0.155	0.242
3197	0.155	0.242
3198	0.155	0.241
3199	0.155	0.241
3200	0.155	0.241
3201	0.155	0.241
3202	0.155	0.241
3203	0.155	0.241
3204	0.155	0.241
3205	0.155	0.241
3206	0.155	0.241
3207	0.155	0.241
3208	0.155	0.241
3209	0.155	0.241
3210	0.155	0.241
3211	0.155	0.241
3212	0.155	0.24
3213	0.155	0.24
3214	0.155	0.24
3215	0.154	0.24
3216	0.154	0.24
3217	0.154	0.24
3218	0.154	0.24
3219	0.154	0.24
3220	0.154	0.24
3221	0.154	0.24
3222	0.154	0.24
3223	0.154	0.24
3224	0.154	0.24
3225	0.154	0.24
3226	0.154	0.239
3227	0.154	0.239
3228	0.154	0.239
3229	0.154	0.239
3230	0.154	0.239
3231	0.154	0.239
3232	0.154	0.239
3233	0.154	0.239
3234	0.154	0.239
3235	0.154	0.239
3236	0.154	0.239
3237	0.153	0.239
3238	0.153	0.239
3239	0.153	0.239
3240	0.153	0.239
3241	0.153	0.238
3242	0.153	0.238
3243	0.153	0.238
3244	0.153	0.238
3245	0.153	0.238
3246	0.153	0.238
3247	0.153	0.238
3248	0.153	0.238
3249	0.153	0.238
3250	0.153	0.238
3251	0.153	0.238
3252	0.153	0.238
3253	0.153	0.238
3254	0.153	0.238
3255	0.153	0.237
3256	0.153	0.237
3257	0.153	0.237
3258	0.153	0.237
3259	0.152	0.237
3260	0.152	0.237
3261	0.152	0.237
3262	0.152	0.237
3263	0.152	0.237
3264	0.152	0.237
3265	0.152	0.237
3266	0.152	0.237
3267	0.152	0.237
3268	0.152	0.237
3269	0.152	0.237
3270	0.152	0.236
3271	0.152	0.236
3272	0.152	0.236
3273	0.152	0.236
3274	0.152	0.236
3275	0.152	0.236
3276	0.152	0.236
3277	0.152	0.236
3278	0.152	0.236
3279	0.152	0.236
3280	0.152	0.236
3281	0.151	0.236
3282	0.151	0.236
3283	0.151	0.236
3284	0.151	0.236
3285	0.151	0.235
3286	0.151	0.235
3287	0.151	0.235
3288	0.151	0.235
3289	0.151	0.235
3290	0.151	0.235
3291	0.151	0.235
3292	0.151	0.235
3293	0.151	0.235
3294	0.151	0.235
3295	0.151	0.235
3296	0.151	0.235
3297	0.151	0.235
3298	0.151	0.235
3299	0.151	0.234
3300	0.151	0.234
3301	0.151	0.234
3302	0.151	0.234
3303	0.151	0.234
3304	0.15	0.234
3305	0.15	0.234
3306	0.15	0.234
3307	0.15	0.234
3308	0.15	0.234
3309	0.15	0.234
3310	0.15	0.234
3311	0.15	0.234
3312	0.15	0.234
3313	0.15	0.234
3314	0.15	0.233
3315	0.15	0.233
3316	0.15	0.233
3317	0.15	0.233
3318	0.15	0.233
3319	0.15	0.233
3320	0.15	0.233
3321	0.15	0.233
3322	0.15	0.233
3323	0.15	0.233
3324	0.15	0.233
3325	0.15	0.233
3326	0.15	0.233
3327	0.149	0.233
3328	0.149	0.233
3329	0.149	0.232
3330	0.149	0.232
3331	0.149	0.232
3332	0.149	0.232
3333	0.149	0.232
3334	0.149	0.232
3335	0.149	0.232
3336	0.149	0.232
3337	0.149	0.232
3338	0.149	0.232
3339	0.149	0.232
3340	0.149	0.232
3341	0.149	0.232
3342	0.149	0.232
3343	0.149	0.232
3344	0.149	0.232
3345	0.149	0.231
3346	0.149	0.231
3347	0.149	0.231
3348	0.149	0.231
3349	0.149	0.231
3350	0.148	0.231
3351	0.148	0.231
3352	0.148	0.231
3353	0.148	0.231
3354	0.148	0.231
3355	0.148	0.231
3356	0.148	0.231
3357	0.148	0.231
3358	0.148	0.231
3359	0.148	0.231
3360	0.148	0.23
3361	0.148	0.23
3362	0.148	0.23
3363	0.148	0.23
3364	0.148	0.23
3365	0.148	0.23
3366	0.148	0.23
3367	0.148	0.23
3368	0.148	0.23
3369	0.148	0.23
3370	0.148	0.23
3371	0.148	0.23
3372	0.148	0.23
3373	0.147	0.23
3374	0.147	0.23
3375	0.147	0.229
3376	0.147	0.229
3377	0.147	0.229
3378	0.147	0.229
3379	0.147	0.229
3380	0.147	0.229
3381	0.147	0.229
3382	0.147	0.229
3383	0.147	0.229
3384	0.147	0.229
3385	0.147	0.229
3386	0.147	0.229
3387	0.147	0.229
3388	0.147	0.229
3389	0.147	0.229
3390	0.147	0.229
3391	0.147	0.228
3392	0.147	0.228
3393	0.147	0.228
3394	0.147	0.228
3395	0.147	0.228
3396	0.147	0.228
3397	0.146	0.228
3398	0.146	0.228
3399	0.146	0.228
3400	0.146	0.228
3401	0.146	0.228
3402	0.146	0.228
3403	0.146	0.228
3404	0.146	0.228
3405	0.146	0.228
3406	0.146	0.228
3407	0.146	0.227
3408	0.146	0.227
3409	0.146	0.227
3410	0.146	0.227
3411	0.146	0.227
3412	0.146	0.227
3413	0.146	0.227
3414	0.146	0.227
3415	0.146	0.227
3416	0.146	0.227
3417	0.146	0.227
3418	0.146	0.227
3419	0.146	0.227
3420	0.146	0.227
3421	0.145	0.227
3422	0.145	0.227
3423	0.145	0.226
3424	0.145	0.226
3425	0.145	0.226
3426	0.145	0.226
3427	0.145	0.226
3428	0.145	0.226
3429	0.145	0.226
3430	0.145	0.226
3431	0.145	0.226
3432	0.145	0.226
3433	0.145	0.226
3434	0.145	0.226
3435	0.145	0.226
3436	0.145	0.226
3437	0.145	0.226
3438	0.145	0.226
3439	0.145	0.225
3440	0.145	0.225
3441	0.145	0.225
3442	0.145	0.225
3443	0.145	0.225
3444	0.145	0.225
3445	0.145	0.225
3446	0.144	0.225
3447	0.144	0.225
3448	0.144	0.225
3449	0.144	0.225
3450	0.144	0.225
3451	0.144	0.225
3452	0.144	0.225
3453	0.144	0.225
3454	0.144	0.225
3455	0.144	0.224
3456	0.144	0.224
3457	0.144	0.224
3458	0.144	0.224
3459	0.144	0.224
3460	0.144	0.224
3461	0.144	0.224
3462	0.144	0.224
3463	0.144	0.224
3464	0.144	0.224
3465	0.144	0.224
3466	0.144	0.224
3467	0.144	0.224
3468	0.144	0.224
3469	0.144	0.224
3470	0.144	0.224
3471	0.143	0.223
3472	0.143	0.223
3473	0.143	0.223
3474	0.143	0.223
3475	0.143	0.223
3476	0.143	0.223
3477	0.143	0.223
3478	0.143	0.223
3479	0.143	0.223
3480	0.143	0.223
3481	0.143	0.223
3482	0.143	0.223
3483	0.143	0.223
3484	0.143	0.223
3485	0.143	0.223
3486	0.143	0.223
3487	0.143	0.222
3488	0.143	0.222
3489	0.143	0.222
3490	0.143	0.222
3491	0.143	0.222
3492	0.143	0.222
3493	0.143	0.222
3494	0.143	0.222
3495	0.143	0.222
3496	0.142	0.222
3497	0.142	0.222
3498	0.142	0.222
3499	0.142	0.222
3500	0.142	0.222
3501	0.142	0.222
3502	0.142	0.222
3503	0.142	0.222
3504	0.142	0.221
3505	0.142	0.221
3506	0.142	0.221
3507	0.142	0.221
3508	0.142	0.221
3509	0.142	0.221
3510	0.142	0.221
3511	0.142	0.221
3512	0.142	0.221
3513	0.142	0.221
3514	0.142	0.221
3515	0.142	0.221
3516	0.142	0.221
3517	0.142	0.221
3518	0.142	0.221
3519	0.142	0.221
3520	0.142	0.221
3521	0.142	0.22
3522	0.141	0.22
3523	0.141	0.22
3524	0.141	0.22
3525	0.141	0.22
3526	0.141	0.22
3527	0.141	0.22
3528	0.141	0.22
3529	0.141	0.22
3530	0.141	0.22
3531	0.141	0.22
3532	0.141	0.22
3533	0.141	0.22
3534	0.141	0.22
3535	0.141	0.22
3536	0.141	0.22
3537	0.141	0.219
3538	0.141	0.219
3539	0.141	0.219
3540	0.141	0.219
3541	0.141	0.219
3542	0.141	0.219
3543	0.141	0.219
3544	0.141	0.219
3545	0.141	0.219
3546	0.141	0.219
3547	0.141	0.219
3548	0.14	0.219
3549	0.14	0.219
3550	0.14	0.219
3551	0.14	0.219
3552	0.14	0.219
3553	0.14	0.219
3554	0.14	0.218
3555	0.14	0.218
3556	0.14	0.218
3557	0.14	0.218
3558	0.14	0.218
3559	0.14	0.218
3560	0.14	0.218
3561	0.14	0.218
3562	0.14	0.218
3563	0.14	0.218
3564	0.14	0.218
3565	0.14	0.218
3566	0.14	0.218
3567	0.14	0.218
3568	0.14	0.218
3569	0.14	0.218
3570	0.14	0.218
3571	0.14	0.218
3572	0.14	0.217
3573	0.14	0.217
3574	0.139	0.217
3575	0.139	0.217
3576	0.139	0.217
3577	0.139	0.217
3578	0.139	0.217
3579	0.139	0.217
3580	0.139	0.217
3581	0.139	0.217
3582	0.139	0.217
3583	0.139	0.217
3584	0.139	0.217
3585	0.139	0.217
3586	0.139	0.217
3587	0.139	0.217
3588	0.139	0.217
3589	0.139	0.216
3590	0.139	0.216
3591	0.139	0.216
3592	0.139	0.216
3593	0.139	0.216
3594	0.139	0.216
3595	0.139	0.216
3596	0.139	0.216
3597	0.139	0.216
3598	0.139	0.216
3599	0.139	0.216
3600	0.138	0.216
3601	0.138	0.216
3602	0.138	0.216
3603	0.138	0.216
3604	0.138	0.216
3605	0.138	0.216
3606	0.138	0.215
3607	0.138	0.215
3608	0.138	0.215
3609	0.138	0.215
3610	0.138	0.215
3611	0.138	0.215
3612	0.138	0.215
3613	0.138	0.215
3614	0.138	0.215
3615	0.138	0.215
3616	0.138	0.215
3617	0.138	0.215
3618	0.138	0.215
3619	0.138	0.215
3620	0.138	0.215
3621	0.138	0.215
3622	0.138	0.215
3623	0.138	0.215
3624	0.138	0.214
3625	0.138	0.214
3626	0.138	0.214
3627	0.137	0.214
3628	0.137	0.214
3629	0.137	0.214
3630	0.137	0.214
3631	0.137	0.214
3632	0.137	0.214
3633	0.137	0.214
3634	0.137	0.214
3635	0.137	0.214
3636	0.137	0.214
3637	0.137	0.214
3638	0.137	0.214
3639	0.137	0.214
3640	0.137	0.214
3641	0.137	0.214
3642	0.137	0.213
3643	0.137	0.213
3644	0.137	0.213
3645	0.137	0.213
3646	0.137	0.213
3647	0.137	0.213
3648	0.137	0.213
3649	0.137	0.213
3650	0.137	0.213
3651	0.137	0.213
3652	0.137	0.213
3653	0.137	0.213
3654	0.137	0.213
3655	0.136	0.213
3656	0.136	0.213
3657	0.136	0.213
3658	0.136	0.213
3659	0.136	0.213
3660	0.136	0.212
3661	0.136	0.212
3662	0.136	0.212
3663	0.136	0.212
3664	0.136	0.212
3665	0.136	0.212
3666	0.136	0.212
3667	0.136	0.212
3668	0.136	0.212
3669	0.136	0.212
3670	0.136	0.212
3671	0.136	0.212
3672	0.136	0.212
3673	0.136	0.212
3674	0.136	0.212
3675	0.136	0.212
3676	0.136	0.212
3677	0.136	0.212
3678	0.136	0.211
3679	0.136	0.211
3680	0.136	0.211
3681	0.136	0.211
3682	0.136	0.211
3683	0.135	0.211
3684	0.135	0.211
3685	0.135	0.211
3686	0.135	0.211
3687	0.135	0.211
3688	0.135	0.211
3689	0.135	0.211
3690	0.135	0.211
3691	0.135	0.211
3692	0.135	0.211
3693	0.135	0.211
3694	0.135	0.211
3695	0.135	0.211
3696	0.135	0.21
3697	0.135	0.21
3698	0.135	0.21
3699	0.135	0.21
3700	0.135	0.21
3701	0.135	0.21
3702	0.135	0.21
3703	0.135	0.21
3704	0.135	0.21
3705	0.135	0.21
3706	0.135	0.21
3707	0.135	0.21
3708	0.135	0.21
3709	0.135	0.21
3710	0.135	0.21
3711	0.134	0.21
3712	0.134	0.21
3713	0.134	0.21
3714	0.134	0.21
3715	0.134	0.209
3716	0.134	0.209
3717	0.134	0.209
3718	0.134	0.209
3719	0.134	0.209
3720	0.134	0.209
3721	0.134	0.209
3722	0.134	0.209
3723	0.134	0.209
3724	0.134	0.209
3725	0.134	0.209
3726	0.134	0.209
3727	0.134	0.209
3728	0.134	0.209
3729	0.134	0.209
3730	0.134	0.209
3731	0.134	0.209
3732	0.134	0.209
3733	0.134	0.208
3734	0.134	0.208
3735	0.134	0.208
3736	0.134	0.208
3737	0.134	0.208
3738	0.134	0.208
3739	0.134	0.208
3740	0.133	0.208
3741	0.133	0.208
3742	0.133	0.208
3743	0.133	0.208
3744	0.133	0.208
3745	0.133	0.208
3746	0.133	0.208
3747	0.133	0.208
3748	0.133	0.208
3749	0.133	0.208
3750	0.133	0.208
3751	0.133	0.208
3752	0.133	0.207
3753	0.133	0.207
3754	0.133	0.207
3755	0.133	0.207
3756	0.133	0.207
3757	0.133	0.207
3758	0.133	0.207
3759	0.133	0.207
3760	0.133	0.207
3761	0.133	0.207
3762	0.133	0.207
3763	0.133	0.207
3764	0.133	0.207
3765	0.133	0.207
3766	0.133	0.207
3767	0.133	0.207
3768	0.133	0.207
3769	0.132	0.207
3770	0.132	0.207
3771	0.132	0.206
3772	0.132	0.206
3773	0.132	0.206
3774	0.132	0.206
3775	0.132	0.206
3776	0.132	0.206
3777	0.132	0.206
3778	0.132	0.206
3779	0.132	0.206
3780	0.132	0.206
3781	0.132	0.206
3782	0.132	0.206
3783	0.132	0.206
3784	0.132	0.206
3785	0.132	0.206
3786	0.132	0.206
3787	0.132	0.206
3788	0.132	0.206
3789	0.132	0.206
3790	0.132	0.205
3791	0.132	0.205
3792	0.132	0.205
3793	0.132	0.205
3794	0.132	0.205
3795	0.132	0.205
3796	0.132	0.205
3797	0.132	0.205
3798	0.131	0.205
3799	0.131	0.205
3800	0.131	0.205
3801	0.131	0.205
3802	0.131	0.205
3803	0.131	0.205
3804	0.131	0.205
3805	0.131	0.205
3806	0.131	0.205
3807	0.131	0.205
3808	0.131	0.205
3809	0.131	0.205
3810	0.131	0.204
3811	0.131	0.204
3812	0.131	0.204
3813	0.131	0.204
3814	0.131	0.204
3815	0.131	0.204
3816	0.131	0.204
3817	0.131	0.204
3818	0.131	0.204
3819	0.131	0.204
3820	0.131	0.204
3821	0.131	0.204
3822	0.131	0.204
3823	0.131	0.204
3824	0.131	0.204
3825	0.131	0.204
3826	0.131	0.204
3827	0.131	0.204
3828	0.13	0.204
3829	0.13	0.203
3830	0.13	0.203
3831	0.13	0.203
3832	0.13	0.203
3833	0.13	0.203
3834	0.13	0.203
3835	0.13	0.203
3836	0.13	0.203
3837	0.13	0.203
3838	0.13	0.203
3839	0.13	0.203
3840	0.13	0.203
3841	0.13	0.203
3842	0.13	0.203
3843	0.13	0.203
3844	0.13	0.203
3845	0.13	0.203
3846	0.13	0.203
3847	0.13	0.203
3848	0.13	0.203
3849	0.13	0.202
3850	0.13	0.202
3851	0.13	0.202
3852	0.13	0.202
3853	0.13	0.202
3854	0.13	0.202
3855	0.13	0.202
3856	0.13	0.202
3857	0.13	0.202
3858	0.129	0.202
3859	0.129	0.202
3860	0.129	0.202
3861	0.129	0.202
3862	0.129	0.202
3863	0.129	0.202
3864	0.129	0.202
3865	0.129	0.202
3866	0.129	0.202
3867	0.129	0.202
3868	0.129	0.202
3869	0.129	0.201
3870	0.129	0.201
3871	0.129	0.201
3872	0.129	0.201
3873	0.129	0.201
3874	0.129	0.201
3875	0.129	0.201
3876	0.129	0.201
3877	0.129	0.201
3878	0.129	0.201
3879	0.129	0.201
3880	0.129	0.201
3881	0.129	0.201
3882	0.129	0.201
3883	0.129	0.201
3884	0.129	0.201
3885	0.129	0.201
3886	0.129	0.201
3887	0.129	0.201
3888	0.129	0.201
3889	0.128	0.2
3890	0.128	0.2
3891	0.128	0.2
3892	0.128	0.2
3893	0.128	0.2
3894	0.128	0.2
3895	0.128	0.2
3896	0.128	0.2
3897	0.128	0.2
3898	0.128	0.2
3899	0.128	0.2
3900	0.128	0.2
